Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M
16752,E12000001,2012-11-22,1.537,56.336,5.584,3.173,6.466,281.163
16753,E12000001,2012-11-23,1.576,50.830,5.354,2.860,5.452,278.469
16754,E12000001,2012-11-24,1.537,37.438,7.669,4.750,12.742,277.087
16755,E12000001,2012-11-25,1.691,43.076,4.511,3.239,7.740,278.223
16756,E12000001,2012-11-26,1.307,47.025,4.280,2.481,5.480,278.412
16757,E12000001,2012-11-27,1.499,54.605,4.594,2.301,3.695,278.037
16758,E12000001,2012-11-28,1.652,50.531,4.678,2.592,4.594,276.367
16759,E12000001,2012-11-29,1.153,39.126,7.004,4.139,9.498,274.048
16760,E12000001,2012-11-30,1.345,34.691,9.034,6.858,10.853,272.994
16761,E12000001,2012-12-01,1.307,45.764,5.439,3.375,6.879,273.967
16762,E12000001,2012-12-02,1.345,42.544,6.214,3.554,7.941,272.472
16763,E12000001,2012-12-03,1.422,46.288,4.251,2.832,9.275,276.273
16764,E12000001,2012-12-04,1.307,51.181,4.705,2.970,6.697,275.320
16765,E12000001,2012-12-05,1.576,51.536,4.525,2.724,6.217,272.315
16766,E12000001,2012-12-06,1.614,49.947,4.944,3.195,6.412,274.449
16767,E12000001,2012-12-07,1.729,50.103,3.975,2.488,6.252,275.765
16768,E12000001,2012-12-08,1.191,52.744,6.571,3.640,5.106,275.958
16769,E12000001,2012-12-09,1.230,62.863,5.755,2.905,3.264,278.331
16770,E12000001,2012-12-10,1.845,44.760,7.380,3.006,5.351,275.253
16771,E12000001,2012-12-11,1.614,37.923,9.112,5.148,8.782,272.633
16772,E12000001,2012-12-12,1.614,27.964,11.287,9.167,14.658,272.054
16773,E12000001,2012-12-13,1.883,20.485,19.487,19.024,23.204,270.634
16774,E12000001,2012-12-14,1.883,23.999,13.708,13.993,21.030,275.734
16775,E12000001,2012-12-15,1.806,48.632,5.072,2.783,6.634,278.471
16776,E12000001,2012-12-16,2.152,42.474,7.592,5.024,10.320,278.051
16777,E12000001,2012-12-17,2.037,25.084,8.157,6.458,19.246,276.941
16778,E12000001,2012-12-18,2.190,28.878,9.542,6.371,12.466,277.801
16779,E12000001,2012-12-19,1.768,30.136,11.074,7.524,13.628,277.000
16780,E12000001,2012-12-20,1.576,23.975,8.703,7.652,18.757,277.741
16781,E12000001,2012-12-21,1.422,18.618,5.754,4.464,18.209,277.802
16782,E12000001,2012-12-22,1.345,28.313,5.997,4.740,18.438,279.873
16783,E12000001,2012-12-23,2.190,57.915,4.678,2.216,3.177,280.619
16784,E12000001,2012-12-24,1.768,43.090,6.827,3.596,8.856,278.690
16785,E12000001,2012-12-25,2.267,48.329,4.903,3.015,6.127,277.776
16786,E12000001,2012-12-26,2.382,49.686,4.692,2.358,5.747,277.524
16787,E12000001,2012-12-27,1.883,45.251,5.952,2.520,6.840,276.803
16788,E12000001,2012-12-28,2.421,54.934,7.129,4.012,7.225,280.190
16789,E12000001,2012-12-29,1.691,62.936,3.823,2.226,3.324,280.223
16790,E12000001,2012-12-30,2.690,61.279,4.162,2.433,2.268,277.396
16791,E12000001,2012-12-31,1.729,61.453,4.634,2.441,2.625,280.113
16792,E12000002,2012-01-01,1.637,59.920,6.670,3.577,4.132,280.413
16793,E12000002,2012-01-02,1.440,56.960,6.090,2.805,4.543,276.732
16794,E12000002,2012-01-03,1.736,63.271,4.918,2.529,3.223,279.061
16795,E12000002,2012-01-04,1.750,62.891,6.005,2.940,3.448,278.420
16796,E12000002,2012-01-05,1.637,57.851,6.238,2.870,3.406,278.600
16797,E12000002,2012-01-06,1.256,49.246,8.228,3.466,7.230,278.541
16798,E12000002,2012-01-07,1.440,57.221,9.055,3.916,3.045,279.181
16799,E12000002,2012-01-08,1.412,52.791,9.833,4.575,5.358,280.364
16800,E12000002,2012-01-09,1.313,49.247,9.665,4.016,8.291,280.249
16801,E12000002,2012-01-10,1.496,48.072,8.006,4.224,8.592,280.651
16802,E12000002,2012-01-11,1.553,49.190,5.914,3.667,7.030,282.120
16803,E12000002,2012-01-12,1.623,51.016,8.302,3.751,5.599,279.731
16804,E12000002,2012-01-13,1.383,28.480,11.189,6.412,17.614,276.399
16805,E12000002,2012-01-14,1.157,13.296,19.783,16.047,29.622,272.782
16806,E12000002,2012-01-15,1.397,21.160,21.393,15.825,25.480,273.170
16807,E12000002,2012-01-16,1.412,17.488,21.875,17.444,28.295,272.487
16808,E12000002,2012-01-17,1.539,7.258,26.969,22.588,36.707,274.650
16809,E12000002,2012-01-18,1.595,41.067,9.982,5.943,11.548,280.483
16810,E12000002,2012-01-19,1.397,54.765,5.639,2.758,5.016,277.830
16811,E12000002,2012-01-20,1.369,57.223,5.542,2.982,4.833,278.546
16812,E12000002,2012-01-21,1.313,61.679,8.598,4.301,2.843,279.544
16813,E12000002,2012-01-22,1.200,61.369,9.052,4.311,3.029,278.999
16814,E12000002,2012-01-23,1.426,51.255,9.150,3.909,6.211,277.079
16815,E12000002,2012-01-24,1.087,35.813,6.669,4.032,15.107,278.992
16816,E12000002,2012-01-25,1.369,53.506,8.326,4.165,8.451,281.080
16817,E12000002,2012-01-26,1.397,47.809,4.840,2.891,8.419,276.564
16818,E12000002,2012-01-27,1.482,41.737,6.377,3.878,8.101,276.241
16819,E12000002,2012-01-28,1.059,23.107,10.508,8.568,16.642,274.601
16820,E12000002,2012-01-29,1.496,18.037,15.523,13.419,24.214,273.918
16821,E12000002,2012-01-30,1.355,27.172,22.361,18.647,20.339,273.077
16822,E12000002,2012-01-31,1.581,31.136,35.120,29.968,18.533,273.182
16823,E12000002,2012-02-01,1.397,45.287,21.411,16.770,15.280,272.732
16824,E12000002,2012-02-02,1.468,37.068,14.539,11.047,21.018,271.114
16825,E12000002,2012-02-03,1.595,24.237,20.341,16.251,27.765,270.965
16826,E12000002,2012-02-04,1.426,30.036,15.287,12.389,20.554,272.877
16827,E12000002,2012-02-05,1.383,38.794,12.353,5.164,11.776,275.239
16828,E12000002,2012-02-06,1.313,31.315,12.366,7.440,16.162,275.927
16829,E12000002,2012-02-07,1.581,23.682,16.034,10.838,24.235,273.610
16830,E12000002,2012-02-08,1.666,35.036,18.018,14.431,24.058,269.426
16831,E12000002,2012-02-09,1.256,20.910,17.507,14.097,27.779,273.093
16832,E12000002,2012-02-10,1.694,17.783,20.350,17.576,31.972,273.146
16833,E12000002,2012-02-11,1.708,15.253,30.738,27.902,33.341,270.976
16834,E12000002,2012-02-12,1.666,21.635,24.097,18.524,21.958,276.245
16835,E12000002,2012-02-13,1.722,50.961,10.429,5.813,8.965,277.626
16836,E12000002,2012-02-14,1.764,57.590,10.914,6.220,7.555,278.345
16837,E12000002,2012-02-15,1.637,67.019,9.998,4.563,4.893,279.234
16838,E12000002,2012-02-16,1.468,61.534,10.048,4.539,6.517,279.484
16839,E12000002,2012-02-17,1.637,56.925,7.833,4.411,7.549,280.214
16840,E12000002,2012-02-18,1.327,67.165,5.460,2.786,3.130,277.812
16841,E12000002,2012-02-19,1.482,60.889,5.709,2.979,5.949,274.237
16842,E12000002,2012-02-20,1.567,58.102,7.589,3.706,6.157,278.199
16843,E12000002,2012-02-21,1.454,63.284,10.461,4.503,5.056,280.966
16844,E12000002,2012-02-22,1.383,64.440,8.375,4.666,4.086,282.024
16845,E12000002,2012-02-23,1.567,53.187,9.976,5.997,5.446,283.401
16846,E12000002,2012-02-24,1.299,59.477,9.226,5.133,6.498,280.241
16847,E12000002,2012-02-25,1.383,61.983,9.601,5.692,7.219,277.913
16848,E12000002,2012-02-26,1.454,56.364,9.946,6.508,8.458,279.482
16849,E12000002,2012-02-27,1.454,51.991,8.504,5.184,6.845,281.520
16850,E12000002,2012-02-28,1.468,50.094,11.667,7.993,9.380,282.593
16851,E12000002,2012-02-29,1.355,44.233,13.486,9.964,13.440,280.832
16852,E12000002,2012-03-01,1.397,48.671,19.852,13.816,14.345,280.793
16853,E12000002,2012-03-02,1.595,34.840,23.693,18.564,22.774,280.466
16854,E12000002,2012-03-03,1.355,44.152,20.412,18.210,14.861,280.106
16855,E12000002,2012-03-04,1.412,64.060,5.068,2.784,6.296,277.317
16856,E12000002,2012-03-05,1.510,62.327,7.673,4.028,7.770,277.322
16857,E12000002,2012-03-06,1.524,50.214,10.604,7.123,13.085,277.502
16858,E12000002,2012-03-07,1.510,69.879,6.192,3.011,3.972,278.852
16859,E12000002,2012-03-08,1.369,67.708,11.578,5.657,5.741,279.539
16860,E12000002,2012-03-09,1.454,65.644,11.835,6.021,6.290,282.081
16861,E12000002,2012-03-10,1.426,59.316,9.614,5.199,5.341,282.772
16862,E12000002,2012-03-11,1.270,53.131,9.980,6.444,6.897,281.380
16863,E12000002,2012-03-12,1.172,44.423,12.647,9.507,9.671,280.631
16864,E12000002,2012-03-13,1.172,40.194,17.420,13.994,14.621,280.394
16865,E12000002,2012-03-14,1.200,33.277,30.466,26.366,19.682,280.175
16866,E12000002,2012-03-15,1.200,24.497,43.424,37.526,22.258,279.322
16867,E12000002,2012-03-16,1.440,55.435,20.565,15.414,10.246,281.311
16868,E12000002,2012-03-17,1.341,57.889,7.216,4.894,10.305,279.964
16869,E12000002,2012-03-18,1.383,53.694,7.569,5.778,10.017,278.516
16870,E12000002,2012-03-19,1.214,63.974,7.095,3.870,7.058,279.337
16871,E12000002,2012-03-20,1.426,70.860,11.818,7.415,6.925,281.785
16872,E12000002,2012-03-21,1.228,58.572,13.469,8.749,12.406,280.653
16873,E12000002,2012-03-22,1.285,45.732,33.100,29.372,19.568,281.755
16874,E12000002,2012-03-23,1.369,37.960,43.813,40.640,20.986,282.833
16875,E12000002,2012-03-24,1.496,32.045,46.206,41.337,24.296,283.434
16876,E12000002,2012-03-25,1.242,47.068,42.293,42.055,21.053,283.136
16877,E12000002,2012-03-26,1.341,42.235,20.731,16.816,21.870,282.515
16878,E12000002,2012-03-27,1.101,37.157,24.995,21.943,25.289,284.032
16879,E12000002,2012-03-28,1.454,47.268,34.948,31.050,20.654,284.093
16880,E12000002,2012-03-29,1.637,76.687,28.084,23.457,9.029,282.984
16881,E12000002,2012-03-30,1.073,73.404,19.025,13.820,6.360,281.366
16882,E12000002,2012-03-31,1.482,59.737,11.842,7.205,7.594,280.309
16883,E12000002,2012-04-01,1.242,59.532,12.333,7.815,10.795,279.599
16884,E12000002,2012-04-02,1.383,76.095,13.171,9.291,7.729,280.087
16885,E12000002,2012-04-03,1.454,73.101,7.598,5.709,6.120,278.490
16886,E12000002,2012-04-04,1.341,79.990,6.288,3.116,4.707,276.540
16887,E12000002,2012-04-05,1.454,70.225,7.911,5.403,8.577,277.640
16888,E12000002,2012-04-06,1.524,69.152,10.553,6.858,7.850,278.933
16889,E12000002,2012-04-07,1.242,65.375,7.999,5.632,7.684,280.344
16890,E12000002,2012-04-08,1.510,69.418,9.773,5.626,4.220,281.312
16891,E12000002,2012-04-09,1.468,78.067,4.322,2.683,5.616,280.118
16892,E12000002,2012-04-10,1.539,68.632,4.059,2.413,4.430,279.182
16893,E12000002,2012-04-11,1.440,64.418,4.965,3.311,7.319,279.282
16894,E12000002,2012-04-12,1.510,57.567,7.770,6.355,11.105,278.912
16895,E12000002,2012-04-13,1.228,57.706,10.292,7.200,12.438,278.374
16896,E12000002,2012-04-14,1.327,64.883,8.028,4.682,6.953,277.842
16897,E12000002,2012-04-15,1.228,62.899,5.765,3.509,6.824,277.122
16898,E12000002,2012-04-16,1.496,63.103,6.898,4.813,9.268,278.266
16899,E12000002,2012-04-17,1.454,73.555,5.293,3.388,5.204,279.664
16900,E12000002,2012-04-18,1.397,56.429,5.538,4.115,11.591,278.912
16901,E12000002,2012-04-19,1.553,63.414,6.679,5.060,9.878,280.476
16902,E12000002,2012-04-20,1.412,66.114,9.667,7.833,9.224,279.801
16903,E12000002,2012-04-21,1.157,73.765,8.113,6.105,7.779,279.792
16904,E12000002,2012-04-22,1.270,74.009,7.720,6.122,6.757,280.115
16905,E12000002,2012-04-23,1.115,63.476,8.940,7.452,10.794,279.790
16906,E12000002,2012-04-24,1.327,69.529,9.269,7.691,9.836,279.439
16907,E12000002,2012-04-25,1.256,65.877,8.816,7.488,12.304,279.570
16908,E12000002,2012-04-26,0.790,71.060,5.784,4.252,9.916,281.545
16909,E12000002,2012-04-27,1.581,67.587,6.869,4.318,7.454,279.579
16910,E12000002,2012-04-28,1.397,68.261,6.725,3.459,4.928,279.871
16911,E12000002,2012-04-29,1.383,73.390,5.157,3.008,4.114,277.927
16912,E12000002,2012-04-30,1.030,74.656,9.661,7.142,9.194,284.336
16913,E12000002,2012-05-01,1.440,75.178,11.676,8.640,7.296,282.437
16914,E12000002,2012-05-02,1.722,68.024,13.961,10.217,7.978,283.706
16915,E12000002,2012-05-03,1.482,70.178,9.441,6.814,8.210,281.135
16916,E12000002,2012-05-04,1.482,65.126,8.708,6.283,7.654,280.827
16917,E12000002,2012-05-05,1.313,72.495,6.216,3.596,5.954,278.398
16918,E12000002,2012-05-06,1.242,65.462,9.710,7.193,10.565,278.902
16919,E12000002,2012-05-07,1.285,58.946,10.232,8.374,12.108,280.349
16920,E12000002,2012-05-08,1.369,71.943,5.536,3.515,6.761,282.569
16921,E12000002,2012-05-09,1.468,58.151,8.088,6.371,13.361,282.395
16922,E12000002,2012-05-10,1.355,58.260,4.427,2.798,6.124,284.607
16923,E12000002,2012-05-11,1.510,76.648,4.451,2.507,4.718,281.156
16924,E12000002,2012-05-12,1.172,75.704,5.430,3.211,4.342,281.290
16925,E12000002,2012-05-13,1.200,76.586,6.085,3.335,4.055,282.392
16926,E12000002,2012-05-14,1.369,75.693,6.928,3.614,3.204,281.644
16927,E12000002,2012-05-15,1.397,65.735,5.984,3.201,4.108,279.839
16928,E12000002,2012-05-16,1.440,59.889,5.445,2.752,5.364,280.482
16929,E12000002,2012-05-17,1.327,55.849,9.817,7.518,13.111,280.908
16930,E12000002,2012-05-18,1.172,65.048,16.290,13.616,10.729,282.472
16931,E12000002,2012-05-19,1.567,69.265,10.253,6.453,4.931,281.712
16932,E12000002,2012-05-20,1.666,66.653,10.686,7.443,6.586,283.049
16933,E12000002,2012-05-21,1.383,69.327,14.375,11.028,8.442,284.618
16934,E12000002,2012-05-22,1.426,71.029,16.576,13.342,8.268,287.846
16935,E12000002,2012-05-23,1.383,59.997,18.110,14.300,9.016,288.945
16936,E12000002,2012-05-24,1.369,65.592,23.763,19.067,9.576,290.810
16937,E12000002,2012-05-25,1.355,86.667,19.837,15.316,9.104,291.256
16938,E12000002,2012-05-26,1.355,94.880,12.898,8.405,6.191,290.929
16939,E12000002,2012-05-27,1.299,88.649,13.291,10.312,7.114,290.946
16940,E12000002,2012-05-28,1.652,84.999,16.955,15.974,8.680,290.127
16941,E12000002,2012-05-29,1.397,65.725,11.123,6.787,6.229,287.895
16942,E12000002,2012-05-30,1.143,58.336,11.534,8.412,7.665,288.154
16943,E12000002,2012-05-31,1.172,59.888,7.835,5.905,6.310,285.564
16944,E12000002,2012-06-01,1.256,53.485,7.846,5.976,8.364,287.359
16945,E12000002,2012-06-02,0.974,48.335,12.492,10.490,11.307,285.572
16946,E12000002,2012-06-03,1.200,59.425,4.728,3.222,5.463,281.186
16947,E12000002,2012-06-04,1.157,55.062,6.529,3.584,5.663,282.871
16948,E12000002,2012-06-05,1.059,47.055,9.433,7.847,11.391,283.637
16949,E12000002,2012-06-06,1.172,51.471,5.932,4.076,8.318,285.958
16950,E12000002,2012-06-07,1.186,45.397,5.916,4.340,11.342,285.321
16951,E12000002,2012-06-08,1.397,52.608,4.400,3.262,6.341,284.774
16952,E12000002,2012-06-09,1.157,63.284,6.668,3.682,3.866,285.108
16953,E12000002,2012-06-10,1.454,56.234,8.311,4.895,6.426,285.656
16954,E12000002,2012-06-11,1.129,54.079,9.841,7.482,8.101,284.547
16955,E12000002,2012-06-12,1.129,58.400,7.505,4.504,5.945,284.490
16956,E12000002,2012-06-13,1.397,43.200,10.341,8.678,12.913,284.402
16957,E12000002,2012-06-14,1.200,53.050,12.081,9.811,12.183,285.560
16958,E12000002,2012-06-15,1.186,63.984,4.571,3.486,6.823,285.109
16959,E12000002,2012-06-16,0.988,61.813,4.442,2.963,4.328,285.551
16960,E12000002,2012-06-17,0.903,60.013,6.156,3.429,4.232,284.714
16961,E12000002,2012-06-18,1.073,55.378,6.878,4.789,8.120,285.565
16962,E12000002,2012-06-19,1.172,61.016,6.072,4.159,6.274,286.129
16963,E12000002,2012-06-20,1.383,60.066,9.986,8.260,10.388,287.325
16964,E12000002,2012-06-21,1.341,64.835,9.368,7.182,10.056,285.680
16965,E12000002,2012-06-22,1.285,69.894,4.015,2.793,4.804,284.718
16966,E12000002,2012-06-23,1.285,63.631,6.564,3.901,2.619,285.819
16967,E12000002,2012-06-24,0.889,61.798,3.727,2.320,4.066,286.010
16968,E12000002,2012-06-25,1.045,64.798,9.469,4.831,4.779,286.538
16969,E12000002,2012-06-26,1.214,43.482,9.454,6.620,8.969,287.921
16970,E12000002,2012-06-27,1.087,31.378,8.362,4.786,5.368,289.505
16971,E12000002,2012-06-28,1.327,35.335,6.942,4.545,7.645,290.032
16972,E12000002,2012-06-29,1.412,55.879,8.917,4.543,3.593,287.885
16973,E12000002,2012-06-30,1.214,52.429,6.971,3.329,3.296,286.193
16974,E12000002,2012-07-01,1.101,51.240,6.830,3.273,3.328,285.262
16975,E12000002,2012-07-02,1.285,42.801,4.345,3.276,7.869,287.279
16976,E12000002,2012-07-03,1.045,39.673,6.229,4.247,9.132,287.627
16977,E12000002,2012-07-04,1.412,31.936,3.987,3.124,9.561,289.195
16978,E12000002,2012-07-05,1.157,42.549,8.127,6.526,12.112,289.823
16979,E12000002,2012-07-06,1.157,62.460,10.402,8.338,9.484,288.139
16980,E12000002,2012-07-07,1.426,49.893,9.626,8.480,10.909,288.329
16981,E12000002,2012-07-08,1.087,58.176,9.473,7.701,5.462,287.720
16982,E12000002,2012-07-09,1.101,47.275,5.856,4.381,5.856,286.327
16983,E12000002,2012-07-10,1.186,44.524,6.075,4.237,6.511,285.793
16984,E12000002,2012-07-11,1.313,46.425,4.606,2.659,4.220,284.585
16985,E12000002,2012-07-12,1.016,44.941,4.289,2.725,5.845,286.059
16986,E12000002,2012-07-13,1.073,43.396,7.676,6.515,10.179,286.521
16987,E12000002,2012-07-14,1.242,51.177,6.786,4.536,4.653,285.675
16988,E12000002,2012-07-15,1.270,55.165,7.011,4.581,2.985,285.749
16989,E12000002,2012-07-16,1.143,42.360,5.037,3.035,5.003,286.519
16990,E12000002,2012-07-17,1.172,39.389,6.414,3.921,4.297,288.345
16991,E12000002,2012-07-18,1.454,52.360,4.183,2.488,2.930,288.157
16992,E12000002,2012-07-19,1.327,50.415,5.748,3.968,5.167,286.135
16993,E12000002,2012-07-20,1.073,43.765,7.144,5.090,9.004,285.261
16994,E12000002,2012-07-21,1.101,45.138,7.835,5.923,9.296,287.006
16995,E12000002,2012-07-22,1.002,58.561,7.324,4.593,5.366,289.651
16996,E12000002,2012-07-23,1.200,53.937,8.641,4.775,3.489,290.745
16997,E12000002,2012-07-24,1.299,45.413,8.732,5.746,6.463,291.120
16998,E12000002,2012-07-25,1.073,42.529,9.781,7.206,8.982,291.366
16999,E12000002,2012-07-26,1.059,53.226,16.249,12.763,10.706,290.603
17000,E12000002,2012-07-27,1.186,51.180,10.000,6.556,5.241,287.852
17001,E12000002,2012-07-28,1.087,51.948,7.547,4.092,3.942,285.627
17002,E12000002,2012-07-29,1.059,52.374,4.744,2.545,3.394,285.059
17003,E12000002,2012-07-30,1.242,52.364,5.126,2.920,3.986,284.913
17004,E12000002,2012-07-31,1.256,40.408,6.364,4.643,11.166,286.238
17005,E12000002,2012-08-01,1.200,44.943,9.734,6.693,6.752,289.450
17006,E12000002,2012-08-02,1.172,49.452,9.226,4.170,5.376,287.730
17007,E12000002,2012-08-03,1.186,45.891,10.327,5.426,7.711,287.303
17008,E12000002,2012-08-04,1.186,46.038,6.465,4.738,8.999,287.548
17009,E12000002,2012-08-05,1.341,43.721,5.972,4.750,9.210,287.414
17010,E12000002,2012-08-06,1.045,51.643,6.223,4.472,5.567,286.803
17011,E12000002,2012-08-07,1.228,48.893,5.319,3.439,5.434,287.357
17012,E12000002,2012-08-08,1.157,47.432,7.132,5.390,7.486,288.524
17013,E12000002,2012-08-09,1.115,48.810,8.752,6.817,7.892,288.718
17014,E12000002,2012-08-10,1.115,50.834,10.618,8.393,9.423,290.299
17015,E12000002,2012-08-11,0.960,69.554,13.658,11.249,7.833,289.786
17016,E12000002,2012-08-12,1.200,73.522,14.921,12.693,7.749,290.341
17017,E12000002,2012-08-13,0.875,47.658,9.672,7.542,9.523,289.989
17018,E12000002,2012-08-14,1.016,42.695,11.093,7.259,9.055,290.188
17019,E12000002,2012-08-15,1.016,56.257,11.468,8.099,9.850,290.715
17020,E12000002,2012-08-16,1.002,52.189,10.804,5.787,5.454,289.837
17021,E12000002,2012-08-17,1.200,47.921,5.493,3.924,6.966,290.307
17022,E12000002,2012-08-18,1.115,49.598,6.319,3.960,6.023,291.168
17023,E12000002,2012-08-19,1.299,42.850,7.644,5.421,9.480,290.087
17024,E12000002,2012-08-20,1.045,49.186,7.486,4.498,8.187,288.867
17025,E12000002,2012-08-21,1.228,50.110,9.078,4.613,6.358,288.015
17026,E12000002,2012-08-22,1.200,55.730,6.473,2.930,3.606,287.603
17027,E12000002,2012-08-23,1.200,50.817,7.674,4.181,6.783,287.177
17028,E12000002,2012-08-24,0.861,44.920,9.452,7.361,12.581,287.244
17029,E12000002,2012-08-25,0.819,49.596,5.603,4.387,9.218,287.406
17030,E12000002,2012-08-26,0.946,50.810,6.802,3.765,5.356,286.273
17031,E12000002,2012-08-27,1.115,49.325,5.551,3.659,6.696,286.682
17032,E12000002,2012-08-28,1.115,53.696,9.487,4.380,4.864,287.752
17033,E12000002,2012-08-29,1.143,49.676,5.825,3.648,6.850,286.849
17034,E12000002,2012-08-30,1.172,46.754,5.778,3.518,5.788,284.844
17035,E12000002,2012-08-31,1.157,40.376,7.111,3.815,7.233,284.839
17036,E12000002,2012-09-01,1.270,52.656,10.718,6.710,4.365,288.116
17037,E12000002,2012-09-02,1.299,50.038,8.505,4.048,4.393,288.579
17038,E12000002,2012-09-03,1.030,45.694,11.651,7.134,8.624,288.572
17039,E12000002,2012-09-04,1.285,53.590,10.500,6.557,4.770,287.746
17040,E12000002,2012-09-05,1.059,50.942,11.482,6.979,4.840,286.113
17041,E12000002,2012-09-06,0.960,50.830,11.621,7.973,7.282,286.847
17042,E12000002,2012-09-07,1.030,47.806,11.870,6.996,6.458,288.791
17043,E12000002,2012-09-08,1.002,41.239,14.326,10.092,10.401,288.851
17044,E12000002,2012-09-09,1.341,65.664,16.914,15.310,9.737,288.890
17045,E12000002,2012-09-10,1.242,52.297,6.584,3.363,4.383,287.830
17046,E12000002,2012-09-11,1.186,58.586,4.805,2.595,3.860,283.237
17047,E12000002,2012-09-12,0.847,53.921,6.025,2.803,5.005,284.116
17048,E12000002,2012-09-13,1.157,51.940,8.896,4.551,5.938,285.352
17049,E12000002,2012-09-14,1.242,58.964,9.165,4.966,2.771,286.176
17050,E12000002,2012-09-15,1.341,53.234,11.222,6.744,4.247,286.358
17051,E12000002,2012-09-16,1.016,52.703,7.387,3.848,3.857,286.126
17052,E12000002,2012-09-17,1.143,51.185,9.544,3.887,4.403,284.861
17053,E12000002,2012-09-18,1.313,49.521,5.161,2.529,3.651,282.811
17054,E12000002,2012-09-19,1.383,51.825,6.480,3.157,4.966,283.029
17055,E12000002,2012-09-20,1.143,50.801,5.695,3.563,6.499,284.183
17056,E12000002,2012-09-21,1.256,45.519,5.479,3.199,7.355,282.938
17057,E12000002,2012-09-22,1.242,37.507,6.880,4.742,11.256,280.930
17058,E12000002,2012-09-23,1.355,45.791,7.447,5.525,11.124,282.244
17059,E12000002,2012-09-24,1.129,56.267,3.586,2.661,7.099,283.211
17060,E12000002,2012-09-25,1.426,47.715,2.661,1.969,7.172,282.775
17061,E12000002,2012-09-26,1.299,44.353,5.418,3.870,10.520,283.943
17062,E12000002,2012-09-27,1.327,45.133,7.720,4.564,8.615,282.588
17063,E12000002,2012-09-28,1.157,53.060,8.559,3.817,5.244,283.799
17064,E12000002,2012-09-29,1.172,58.822,10.477,4.197,3.907,283.026
17065,E12000002,2012-09-30,1.101,58.256,6.219,3.396,3.849,285.864
17066,E12000002,2012-10-01,1.355,53.298,9.964,4.251,5.467,284.245
17067,E12000002,2012-10-02,1.270,51.013,6.214,2.963,4.990,283.826
17068,E12000002,2012-10-03,1.341,54.664,4.636,2.533,4.980,282.159
17069,E12000002,2012-10-04,1.355,45.938,4.564,2.783,8.227,281.841
17070,E12000002,2012-10-05,1.242,51.347,4.515,2.321,6.347,282.700
17071,E12000002,2012-10-06,1.595,43.241,6.362,3.271,7.814,282.100
17072,E12000002,2012-10-07,1.214,37.504,9.361,5.610,12.908,280.835
17073,E12000002,2012-10-08,1.186,28.331,13.964,11.628,18.640,281.753
17074,E12000002,2012-10-09,1.285,38.100,12.669,9.327,15.671,280.596
17075,E12000002,2012-10-10,1.242,30.676,17.807,12.946,20.800,281.490
17076,E12000002,2012-10-11,1.256,25.823,17.780,16.002,23.825,283.510
17077,E12000002,2012-10-12,1.454,47.495,5.803,2.791,8.237,281.858
17078,E12000002,2012-10-13,1.426,38.900,6.588,3.981,12.913,279.272
17079,E12000002,2012-10-14,1.285,36.808,5.768,4.238,12.652,279.069
17080,E12000002,2012-10-15,1.468,30.573,6.843,5.310,14.317,278.845
17081,E12000002,2012-10-16,1.228,42.578,5.547,3.182,9.485,280.477
17082,E12000002,2012-10-17,1.200,43.830,6.850,4.259,12.171,282.413
17083,E12000002,2012-10-18,1.397,40.553,6.626,4.385,12.791,283.627
17084,E12000002,2012-10-19,1.510,26.596,13.516,8.634,19.327,282.267
17085,E12000002,2012-10-20,1.426,29.458,10.910,7.364,15.596,282.207
17086,E12000002,2012-10-21,1.341,29.182,14.566,11.662,17.756,281.101
17087,E12000002,2012-10-22,1.440,36.579,11.659,8.255,13.335,283.009
17088,E12000002,2012-10-23,1.327,25.837,16.676,11.673,14.523,284.453
17089,E12000002,2012-10-24,1.412,27.856,16.038,11.385,11.787,283.625
17090,E12000002,2012-10-25,1.242,48.762,9.145,5.774,9.038,281.103
17091,E12000002,2012-10-26,1.299,49.343,7.508,3.673,7.121,277.198
17092,E12000002,2012-10-27,1.454,50.010,5.695,2.852,7.535,277.114
17093,E12000002,2012-10-28,1.313,57.021,3.817,2.252,4.428,280.257
17094,E12000002,2012-10-29,1.256,41.788,5.689,3.902,12.011,280.015
17095,E12000002,2012-10-30,1.553,47.333,7.778,3.819,8.019,279.541
17096,E12000002,2012-10-31,1.426,58.347,4.493,2.580,6.731,280.874
17097,E12000002,2012-11-01,1.228,44.275,4.940,3.323,10.404,277.092
17098,E12000002,2012-11-02,1.524,50.360,5.578,2.869,5.697,278.265
17099,E12000002,2012-11-03,1.256,42.669,5.962,3.158,8.364,276.822
17100,E12000002,2012-11-04,1.242,35.178,9.112,5.867,13.535,276.916
17101,E12000002,2012-11-05,1.256,31.460,9.722,7.464,14.683,276.650
17102,E12000002,2012-11-06,1.270,49.138,11.685,6.351,8.229,280.082
17103,E12000002,2012-11-07,1.524,62.600,10.672,4.327,4.994,281.339
17104,E12000002,2012-11-08,1.327,56.616,10.465,4.122,6.693,281.354
17105,E12000002,2012-11-09,1.228,54.254,7.093,3.346,7.639,281.076
17106,E12000002,2012-11-10,1.214,44.692,9.820,4.760,11.249,278.480
17107,E12000002,2012-11-11,1.143,41.843,8.134,4.485,9.077,277.706
17108,E12000002,2012-11-12,1.397,41.051,8.130,4.950,11.477,281.207
17109,E12000002,2012-11-13,1.200,61.298,11.064,5.965,7.773,283.876
